Date,Open,High,Low,Close,Adj Close,Volume
25-09-2017,130,130.5,125.699997,130.100006,130.100006,3217340
26-09-2017,129.949997,131.699997,129.050003,130.899994,130.899994,2151558
27-09-2017,131.300003,131.899994,125.900002,126.449997,126.449997,3806216
28-09-2017,126.300003,129.300003,125.949997,128.350006,128.350006,3184769
29-09-2017,129.300003,130.399994,125.75,126.650002,126.650002,2644012
03-10-2017,128,128.399994,124.5,126.699997,126.699997,2804739
04-10-2017,127.449997,128.600006,125.5,126.050003,126.050003,2753625
05-10-2017,126.050003,127.849998,125.099998,125.949997,125.949997,3921410
06-10-2017,126.199997,130.5,126.199997,129.949997,129.949997,3251667
09-10-2017,129.449997,131.949997,128.75,131.649994,131.649994,2324414
10-10-2017,131.899994,132.399994,130.699997,131.550003,131.550003,1776258
11-10-2017,132,132.75,125.199997,125.900002,125.900002,4440347
12-10-2017,126.099998,127.199997,123.699997,126.800003,126.800003,3141835
13-10-2017,126.099998,129.399994,125.949997,127.650002,127.650002,2807411
16-10-2017,127.900002,129.100006,126.300003,127.349998,127.349998,1732783
17-10-2017,126.5,129.300003,126.5,127.849998,127.849998,1585164
18-10-2017,127.199997,128.199997,125.599998,126.150002,126.150002,2024616
19-10-2017,126.150002,126.900002,125.099998,125.849998,125.849998,466545
23-10-2017,127,127.300003,125.550003,126.650002,126.650002,1612791
24-10-2017,127.099998,133.449997,127.099998,131.399994,131.399994,4559710
25-10-2017,144.5,178,144.5,176.300003,176.300003,32616021
26-10-2017,177.300003,196.050003,173.75,186.399994,186.399994,22025508
27-10-2017,186.199997,186.899994,174.199997,175.600006,175.600006,9409249
30-10-2017,175,191.550003,173.149994,184.25,184.25,9196803
31-10-2017,184.25,185.350006,174.199997,176.449997,176.449997,5650716
01-11-2017,178.699997,185.149994,178.25,179.649994,179.649994,5049169
02-11-2017,179.800003,182.5,170.199997,171.050003,171.050003,8325578
03-11-2017,173.100006,175.649994,169.600006,173.5,173.5,8209155
06-11-2017,182.25,184,175.5,176.550003,176.550003,12359144
07-11-2017,177.5,177.949997,165.5,166.050003,166.050003,6713146
08-11-2017,166,168.699997,160.600006,162.899994,162.899994,4962700
09-11-2017,164,168,161.800003,166.649994,166.649994,4241641
10-11-2017,165,171.25,162.600006,167.350006,167.350006,5992437
13-11-2017,169,172.800003,166.899994,167.800003,167.800003,4685514
14-11-2017,165.600006,170.149994,162,164.300003,164.300003,3730096
15-11-2017,164.75,168.850006,163.100006,164.75,164.75,4449112
16-11-2017,165.100006,174.5,163.75,173.5,173.5,5236317
17-11-2017,177.399994,181,169.350006,170.649994,170.649994,6048564
20-11-2017,170.800003,172.149994,167.300003,170.600006,170.600006,3545323
21-11-2017,171,171.800003,166.100006,168.149994,168.149994,3040013
22-11-2017,168.550003,171.25,166.25,169.850006,169.850006,3824208
23-11-2017,169.5,170,165,166.800003,166.800003,2823797
24-11-2017,167.100006,169.399994,166.550003,167.300003,167.300003,2311346
27-11-2017,165.899994,168.600006,165.100006,168.100006,168.100006,1758981
28-11-2017,168.699997,169.399994,163.649994,165.149994,165.149994,3706710
29-11-2017,166,166.050003,162.449997,163.800003,163.800003,1612245
30-11-2017,162,167,161.199997,164.100006,164.100006,10117570
01-12-2017,163.199997,164.899994,157.199997,158,158,3726440
04-12-2017,158,160.75,156.199997,159.050003,159.050003,3509608
05-12-2017,159,162.25,157.199997,161.149994,161.149994,3091965
06-12-2017,159.949997,161.800003,154.350006,155.149994,155.149994,5085013
07-12-2017,156,158.5,155.300003,157.600006,157.600006,2062643
